paid_enroll,prv_wk_nbr,prv_wk_min,message,binge,complete
1,5,107,1,1,1
1,5,229,1,1,1
1,1,277,1,1,1
0,3,333,1,1,1
0,5,104,1,0,1
1,5,254,1,1,1
1,5,297,1,1,1
1,2,196,1,1,1
1,7,313,1,1,1
1,2,337,1,1,1
1,3,164,1,1,1
1,3,419,1,1,1
0,4,364,1,1,1
1,4,168,1,1,1
0,5,161,1,1,1
1,3,216,1,1,1
0,1,53,1,0,1
1,4,209,1,1,1
1,2,388,1,1,1
0,5,42,1,1,1
1,3,41,1,0,0
0,5,146,1,1,1
1,7,394,1,1,1
1,4,26,1,0,0
0,4,134,1,1,1
0,2,218,1,1,1
1,7,174,1,1,1
1,3,465,1,1,1
1,3,365,1,1,1
1,5,356,1,1,1
0,3,112,1,1,1
0,4,194,1,1,1
1,4,398,1,1,1
1,3,118,1,1,1
0,2,277,1,1,1
1,4,117,1,1,1
0,2,162,1,1,1
1,3,280,1,1,1
1,1,179,1,1,1
1,7,19,1,1,0
0,3,91,1,1,1
1,5,106,1,0,1
1,2,242,1,1,1
1,5,36,1,0,0
1,3,192,1,1,1
1,2,99,1,1,1
0,4,195,1,1,1
1,3,430,1,1,1
1,4,393,1,1,1
1,3,407,1,1,1
1,2,367,1,1,1
1,4,114,1,0,1
1,5,110,1,1,1
1,1,288,1,1,1
1,3,231,1,1,1
0,5,20,1,1,1
0,5,439,1,1,1
1,3,237,1,1,1
0,3,60,1,1,1
1,4,80,1,1,1
1,7,44,1,1,1
0,1,111,1,1,1
0,3,215,1,1,1
0,5,201,1,1,1
1,2,395,1,1,1
0,4,284,1,1,1
1,4,49,1,0,0
1,4,82,1,0,0
0,4,58,1,0,0
0,3,54,1,1,0
0,2,160,1,1,1
1,3,181,1,1,1
1,5,246,1,1,1
1,3,85,1,1,1
1,7,152,1,1,1
0,5,478,1,0,1
0,4,58,1,0,1
0,7,116,1,1,1
0,3,442,1,1,1
1,3,281,1,1,1
0,4,430,1,1,1
1,5,141,1,1,1
1,5,365,1,1,1
1,4,277,1,1,1
1,4,135,1,1,1
0,3,149,1,1,1
0,4,183,1,1,1
1,4,267,1,1,1
0,1,239,1,1,1
1,5,334,1,1,1
0,5,256,1,1,1
1,3,363,1,1,1
0,4,152,1,1,1
1,4,66,1,1,1
0,2,220,1,1,1
1,2,22,1,0,0
0,5,319,1,1,1
1,4,28,1,0,1
0,5,424,1,1,1
1,2,244,1,1,1
0,2,171,1,1,1
1,4,431,1,1,1
0,4,309,1,1,1
0,4,137,1,1,1
0,2,353,1,1,1
0,2,244,1,1,1
1,2,248,1,1,1
1,5,118,1,1,1
1,4,291,1,1,1
1,5,471,1,0,1
0,4,466,1,1,1
0,4,110,1,1,1
1,2,296,1,1,1
1,4,411,1,1,1
1,2,229,1,1,1
1,7,13,1,0,0
1,4,213,1,1,1
0,7,358,1,1,1
0,3,311,1,1,1
0,2,86,1,0,1
1,3,160,1,1,1
1,4,456,1,1,1
1,5,403,1,1,1
0,2,402,1,1,1
1,3,172,1,1,1
1,3,429,1,1,1
1,2,39,1,0,0
0,4,183,1,1,1
0,2,17,1,0,0
0,3,79,1,1,1
1,2,74,1,1,1
1,5,161,1,1,1
0,4,273,1,1,1
1,2,185,1,1,1
1,3,48,1,0,0
1,1,430,1,1,1
1,2,260,1,1,1
0,5,328,1,1,1
0,3,472,1,1,1
1,5,342,1,1,1
1,3,225,1,1,1
0,7,330,1,1,1
0,4,183,1,1,1
1,2,132,1,1,1
0,5,60,1,1,0
1,3,422,1,1,1
1,5,178,1,1,1
1,2,145,1,1,1
1,2,406,1,1,1
1,7,216,1,1,1
0,2,134,1,1,1
1,5,311,1,1,1
1,3,214,1,1,1
1,7,425,1,1,1
0,3,133,1,1,1
1,5,160,1,1,1
0,2,406,1,1,1
0,4,194,1,1,1
1,4,121,1,1,1
0,4,385,1,1,1
1,4,289,1,1,1
0,5,275,1,1,1
0,3,265,1,1,1
1,3,125,1,1,1
1,4,330,1,1,1
1,2,372,1,1,1
0,2,25,1,0,0
0,2,195,1,1,1
1,3,441,1,1,1
1,3,232,1,1,1
0,5,429,1,1,1
0,3,410,1,1,1
1,3,196,1,1,1
1,3,416,1,1,1
1,4,359,1,1,1
1,3,318,1,1,1
1,5,171,1,1,1
0,3,352,1,1,1
0,3,67,1,1,0
0,2,122,1,1,1
0,1,129,1,1,1
1,2,218,1,1,1
1,2,349,1,1,1
0,4,405,1,1,1
0,4,343,1,1,1
1,4,227,1,1,1
1,5,473,1,0,1
1,4,328,1,1,1
1,4,324,1,1,1
1,3,294,1,1,1
0,5,103,1,1,1
1,1,139,1,1,1
1,5,138,1,1,1
1,3,288,1,1,1
1,4,237,1,1,1
0,3,271,1,1,1
0,3,200,1,1,1
1,4,327,1,1,1
1,3,134,1,1,1
1,2,301,1,1,1
1,3,341,1,1,1
1,1,440,1,1,1
1,4,315,1,1,1
1,3,267,1,1,1
0,2,334,1,1,1
1,4,470,1,1,1
1,5,103,1,1,1
0,5,145,1,1,1
1,7,176,1,1,1
1,5,241,1,1,1
1,3,31,1,1,1
1,4,296,1,1,1
0,1,221,1,1,1
1,1,427,1,1,1
1,2,465,1,1,1
0,4,181,1,1,1
1,4,129,1,1,1
1,3,185,1,1,1
0,3,369,1,1,1
1,3,306,1,1,1
0,4,16,1,0,0
0,5,142,1,1,1
0,4,388,1,1,1
0,7,309,1,1,1
0,2,285,1,1,1
1,2,76,1,1,1
0,3,102,1,1,1
1,1,460,1,1,1
0,7,56,1,1,0
0,3,440,1,1,1
1,5,263,1,1,1
0,3,17,1,1,0
1,3,392,1,1,1
1,2,447,1,1,1
0,4,18,1,0,0
1,5,191,1,1,1
1,4,65,1,0,1
0,4,86,1,1,0
0,1,283,1,1,1
1,2,261,1,1,1
0,4,185,1,1,1
1,2,193,1,1,1
1,2,154,1,1,1
1,4,400,1,1,1
1,4,431,1,1,1
1,4,193,1,1,1
1,3,53,1,1,0
1,2,169,1,1,1
1,2,352,1,1,1
1,3,457,1,1,1
0,3,46,1,0,0
1,4,289,1,1,1
0,5,432,1,1,1
0,3,50,1,0,1
1,5,446,1,1,1
1,2,183,1,1,1
1,1,187,1,1,1
0,3,176,1,1,1
1,5,243,1,1,1
1,4,267,1,1,1
0,4,455,1,1,1
1,2,175,1,1,1
1,3,412,1,1,1
1,5,413,1,1,1
1,3,302,1,1,1
0,2,298,1,1,1
1,4,290,1,1,1
0,2,458,1,1,1
1,3,244,1,1,1
0,2,336,1,1,1
1,4,355,1,1,1
1,3,78,1,1,1
1,4,143,1,1,1
1,3,468,1,1,1
0,3,339,1,1,1
1,5,246,1,1,1
1,5,176,1,1,1
0,4,467,1,1,1
0,4,368,1,1,1
0,5,344,1,1,1
1,5,394,1,1,1
1,4,62,1,1,1
0,5,415,1,1,1
1,5,401,1,1,1
1,3,452,1,1,1
1,4,198,1,1,1
0,3,199,1,1,1
0,3,203,1,1,1
1,4,165,1,1,1
1,3,435,1,1,1
0,4,479,1,0,1
0,4,306,1,1,1
1,3,243,1,1,1
1,5,362,1,1,1
1,5,458,1,1,1
0,3,333,1,1,1
1,4,112,1,1,1
1,3,227,1,1,1
1,3,410,1,1,1
0,4,224,1,1,1
1,2,396,1,1,1
1,3,152,1,1,1
0,3,417,1,1,1
1,4,287,1,1,1
1,2,52,1,0,1
1,3,410,1,1,1
1,5,289,1,1,1
1,5,187,1,1,1
0,4,218,1,1,1
0,4,128,1,1,1
1,2,383,1,1,1
1,4,168,1,1,1
1,3,21,1,0,0
1,7,44,1,1,0
0,2,266,1,1,1
1,5,129,1,1,1
1,5,419,1,1,1
0,3,23,1,1,0
1,4,184,1,1,1
0,3,429,1,1,1
0,4,314,1,1,1
0,2,439,1,1,1
1,3,81,1,1,0
1,1,187,1,1,1
1,1,234,1,1,1
0,4,386,1,1,1
1,3,476,1,0,1
1,4,373,1,1,1
1,4,285,1,1,1
0,3,196,1,1,1
0,7,23,1,0,0
1,4,429,1,1,1
1,3,173,1,1,1
1,5,43,1,1,1
0,4,400,1,1,1
0,4,155,1,1,1
1,3,94,1,1,0
0,4,86,1,0,1
0,2,274,1,1,1
1,7,108,1,1,1
1,4,46,1,1,0
0,5,352,1,1,1
1,3,428,1,1,1
1,4,145,1,1,1
1,4,276,1,1,1
1,4,354,1,1,1
1,3,155,1,1,1
0,3,120,1,1,1
1,4,210,1,1,1
1,4,254,1,1,1
1,2,279,1,1,1
1,5,453,1,1,1
0,2,346,1,1,1
0,3,39,1,0,0
1,2,111,1,1,1
1,3,379,1,1,1
0,3,113,1,1,1
0,2,417,1,1,1
1,2,443,1,1,1
0,5,18,1,1,0
0,5,256,1,1,1
0,3,154,1,1,1
1,4,330,1,1,1
0,3,381,1,1,1
1,3,471,1,1,1
0,2,379,1,1,1
1,2,476,1,0,1
1,2,141,1,1,1
0,5,223,1,1,1
0,3,414,1,1,1
1,1,205,1,1,1
0,3,130,1,1,1
1,5,415,1,1,1
1,2,478,1,0,1
1,4,172,1,1,1
1,3,50,1,0,1
0,2,455,1,1,1
1,2,346,1,1,1
0,2,430,1,1,1
0,4,394,1,1,1
1,4,468,1,1,1
0,5,315,1,1,1
0,7,426,1,1,1
0,2,365,1,1,1
0,3,140,1,1,1
0,7,25,1,1,1
1,2,277,1,1,1
0,5,190,1,1,1
1,3,97,1,1,1
1,4,177,1,1,1
0,5,377,1,1,1
1,4,65,1,1,0
1,2,224,1,1,1
0,5,166,1,1,1
1,5,352,1,1,1
1,4,268,1,1,1
1,5,71,1,1,1
0,4,102,1,1,1
0,5,119,1,1,1
0,3,309,1,1,1
1,1,65,1,1,1
1,4,404,1,1,1
0,5,261,1,1,1
0,3,288,1,1,1
1,3,203,1,1,1
0,3,338,1,1,1
1,3,92,1,1,1
1,5,57,1,1,0
1,2,97,1,1,1
0,4,460,1,1,1
1,3,472,1,1,1
0,3,433,1,1,1
1,4,112,1,1,1
0,4,449,1,1,1
0,3,437,1,1,1
0,3,354,1,1,1
0,2,236,1,1,1
0,4,288,1,1,1
1,5,45,1,0,0
1,7,460,1,1,1
0,7,246,1,1,1
1,4,460,1,1,1
0,4,97,1,1,1
0,3,280,1,1,1
0,3,47,1,0,1
1,5,305,1,1,1
0,5,424,1,1,1
1,3,373,1,1,1
1,5,184,1,1,1
1,1,84,1,1,1
1,2,123,1,1,1
1,3,77,1,1,1
0,5,326,1,1,1
1,5,360,1,1,1
1,3,193,1,1,1
0,2,462,1,1,1
0,4,222,1,1,1
1,2,85,1,1,1
1,3,273,1,1,1
0,3,312,1,1,1
1,3,388,1,1,1
1,3,268,1,1,1
1,3,149,1,1,1
0,4,294,1,1,1
1,4,400,1,1,1
0,3,297,1,1,1
0,3,476,1,1,1
1,4,70,1,1,1
1,4,372,1,1,1
0,4,252,1,1,1
1,3,116,1,1,1
1,4,294,1,1,1
0,1,169,1,1,1
0,1,360,1,1,1
1,5,178,1,1,1
0,4,186,1,1,1
1,5,250,1,1,1
1,3,363,1,1,1
0,2,184,1,1,1
1,3,149,1,1,1
0,3,20,1,0,0
1,3,93,1,1,1
0,3,19,1,1,0
1,2,100,1,1,1
0,3,250,1,1,1
1,4,38,1,0,1
1,1,73,1,1,1
1,7,100,1,1,1
0,4,145,1,1,1
1,2,412,1,1,1
0,5,146,1,1,1
1,5,376,1,1,1
1,2,294,1,1,1
1,2,232,1,1,1
1,2,173,1,1,1
1,3,153,1,1,1
1,3,454,1,1,1
1,3,217,1,1,1
1,4,285,1,1,1
1,5,156,1,1,1
0,5,164,1,1,1
1,2,168,1,1,1
0,5,287,1,1,1
0,5,245,1,1,1
0,2,226,1,1,1
1,5,431,1,1,1
0,2,255,1,1,1
1,5,313,1,1,1
1,3,326,1,1,1
1,3,440,1,1,1
1,4,477,1,0,
0,4,472,1,1,1
1,3,72,1,1,1
1,2,225,1,1,1
1,2,187,1,1,1
1,4,469,1,1,1
1,3,54,1,1,0
0,5,379,1,1,1
1,5,411,1,1,1
0,4,458,1,1,1
0,4,311,1,1,1
0,2,105,1,1,1
1,4,98,1,1,1
0,3,254,1,1,1
1,1,30,1,0,0
1,5,346,1,1,1
0,1,205,1,1,1
1,4,157,1,1,1
1,4,258,1,1,1
1,5,56,1,0,0
1,2,455,1,1,1
1,3,43,1,1,1
1,1,367,1,1,1
1,2,128,1,1,1
1,2,403,1,1,1
1,2,136,1,1,1
0,2,135,1,1,1
0,1,127,1,1,1
1,4,166,1,1,1
1,4,74,1,1,1
1,2,373,1,1,1
1,3,460,1,1,1
0,5,322,1,1,1
1,2,137,1,1,1
0,3,78,1,1,1
0,2,444,1,1,1
1,3,474,1,0,1
1,4,431,1,1,1
1,2,21,1,0,0
1,1,239,1,1,1
1,7,450,1,1,1
0,5,82,1,1,1
0,7,256,1,1,1
1,3,71,1,0,1
1,2,74,1,1,0
1,2,114,1,1,1
1,3,139,1,1,1
1,3,119,1,1,1
1,7,69,1,1,1
0,1,170,1,1,1
1,3,428,1,1,1
1,4,101,1,1,1
0,4,56,1,1,0
0,5,129,1,1,1
1,5,366,1,1,1
1,5,266,1,1,1
0,7,448,1,1,1
1,3,259,1,1,1
1,2,429,1,1,1
1,1,141,1,1,1
1,4,471,1,1,1
0,3,271,1,1,1
1,3,407,1,1,1
0,5,196,1,1,1
1,3,348,1,1,1
1,3,478,1,0,
1,5,230,1,1,1
0,2,132,1,1,1
0,1,209,1,1,1
0,3,64,1,1,1
0,3,452,1,1,1
1,1,412,1,1,1
1,3,299,1,1,1
1,3,366,1,1,1
1,3,72,1,1,0
0,4,81,1,1,1
1,4,474,1,0,1
1,2,300,1,1,1
0,4,174,1,1,1
0,5,56,1,1,0
1,2,56,1,1,0
0,3,54,1,0,1
1,1,273,1,1,1
1,5,109,1,1,0
1,4,146,1,1,1
0,5,149,1,1,1
1,4,457,1,1,1
0,5,178,1,1,1
0,2,36,1,0,0
1,5,410,1,1,1
1,2,198,1,1,1
1,3,64,1,1,1
1,3,157,1,1,1
0,2,283,1,1,1
0,2,126,1,1,1
0,5,187,1,1,1
0,3,271,1,1,1
1,3,446,1,1,1
0,5,378,1,1,1
0,2,251,1,1,1
0,4,215,1,1,1
0,4,157,1,1,1
0,4,460,1,1,1
1,3,335,1,1,1
1,2,71,1,1,1
1,3,89,1,1,1
0,2,18,1,0,0
1,3,266,1,1,1
0,5,267,1,1,1
0,4,124,1,1,1
1,3,439,1,1,1
1,3,232,1,1,1
0,4,144,1,1,1
1,2,42,1,0,1
1,3,398,1,1,1
1,3,73,1,1,0
1,5,105,1,1,1
1,7,392,1,1,1
1,5,458,1,1,1
1,3,115,1,1,1
1,5,456,1,1,1
1,4,47,1,0,0
1,5,14,1,0,0
1,4,21,1,0,0
0,4,399,1,1,1
1,5,238,1,1,1
0,4,37,1,0,1
0,3,334,1,1,1
1,7,410,1,1,1
0,4,196,1,1,1
1,7,421,1,1,1
0,4,133,1,1,1
1,3,298,1,1,1
0,3,75,1,1,1
1,5,377,1,1,1
1,3,121,1,1,0
0,2,125,1,1,1
1,5,275,1,1,1
0,7,370,1,1,1
1,3,121,1,1,1
0,4,13,1,1,0
1,3,285,1,1,1
1,4,226,1,1,1
1,5,49,1,1,1
1,2,426,1,1,1
1,3,470,1,1,1
1,2,272,1,1,1
0,7,471,1,0,1
1,2,203,1,1,1
0,2,430,1,1,1
0,3,322,1,1,1
0,5,192,1,1,1
1,3,195,1,1,1
0,4,364,1,1,1
0,3,81,1,1,1
1,2,329,1,1,1
0,1,135,1,1,1
1,3,196,1,1,1
1,4,401,1,1,1
1,4,257,1,1,1
1,2,286,1,1,1
1,3,227,1,1,1
1,2,53,1,0,1
0,4,28,1,1,0
0,4,192,1,1,1
1,4,92,1,1,0
0,3,308,1,1,1
0,3,142,1,1,1
0,2,91,1,1,1
1,3,427,1,1,1
0,3,430,1,1,1
1,1,288,1,1,1
1,7,153,1,1,1
0,4,307,1,1,1
1,3,303,1,1,1
1,4,399,1,1,1
0,2,390,1,1,1
1,3,300,1,1,1
1,5,466,1,1,1
0,2,131,1,1,1
0,3,149,1,1,1
0,3,352,1,1,1
1,2,381,1,1,1
1,4,183,1,1,1
0,4,421,1,1,1
0,4,118,1,1,1
0,2,296,1,1,1
1,4,30,1,0,0
1,3,232,1,1,1
1,2,282,1,1,1
1,5,215,1,1,1
1,2,66,1,1,1
1,3,26,1,0,1
1,2,462,1,1,1
1,4,295,1,1,1
1,1,104,1,1,1
1,4,137,1,1,1
1,2,49,1,1,0
0,2,419,1,1,1
0,4,447,1,1,1
0,1,317,1,1,1
1,4,253,1,1,1
0,1,101,1,0,1
1,4,185,1,1,1
0,3,220,1,1,1
1,2,359,1,1,1
1,1,392,1,1,1
0,3,15,1,0,0
0,5,214,1,1,1
0,2,142,1,1,1
1,5,194,1,1,1
0,3,397,1,1,1
1,7,434,1,1,1
0,3,244,1,1,1
1,2,56,1,0,1
0,2,106,1,1,1
0,4,45,1,0,0
1,4,409,1,1,1
0,3,426,1,1,1
1,7,167,1,1,1
1,3,356,1,1,1
1,3,64,1,1,0
1,4,424,1,1,1
0,7,423,1,1,1
1,4,277,1,1,1
1,5,154,1,1,1
1,2,412,1,1,1
1,2,205,1,1,1
1,2,230,1,1,1
0,3,197,1,1,1
1,5,242,1,1,1
1,2,161,1,1,1
1,5,186,1,1,1
1,4,243,1,1,1
1,7,149,1,1,1
1,3,87,1,1,1
0,3,303,1,1,1
0,3,91,1,1,1
1,4,36,1,0,0
0,4,295,1,1,1
1,4,235,1,1,1
1,2,325,1,1,1
0,5,212,1,1,1
1,5,144,1,0,1
1,2,300,1,1,1
0,2,317,1,1,1
0,3,269,1,1,1
1,3,237,1,1,1
0,1,70,1,1,1
0,5,306,1,1,1
1,4,364,1,1,1
1,2,187,1,1,1
0,5,307,1,1,1
0,4,424,1,1,1
1,5,198,1,1,1
1,5,443,1,1,1
1,7,389,1,1,1
0,5,342,1,1,1
1,4,205,1,1,1
1,3,476,1,0,1
0,4,326,1,1,1
0,3,272,1,1,1
0,5,28,1,1,0
1,2,203,1,1,1
1,5,375,1,1,1
1,3,147,1,1,1
0,3,309,1,1,1
1,2,224,1,1,1
1,1,411,1,1,1
0,5,238,1,1,1
0,4,151,1,1,1
1,2,209,1,1,1
1,2,76,1,1,1
0,7,282,1,1,1
1,5,225,1,1,1
0,4,334,1,1,1
1,5,419,1,1,1
0,3,367,1,1,1
0,3,74,1,1,1
1,4,194,1,1,1
1,7,30,1,1,1
1,5,38,1,1,1
0,7,470,1,1,1
1,5,391,1,1,1
1,5,340,1,1,1
0,3,30,1,1,0
0,3,356,1,1,1
1,5,48,1,1,1
0,2,69,1,0,1
0,2,472,1,1,1
1,4,34,1,0,0
0,2,471,1,1,1
1,2,189,1,1,1
0,3,391,1,1,1
0,4,128,1,1,1
1,5,233,1,1,1
1,4,298,1,1,1
0,5,383,1,1,1
1,2,477,1,0,1
0,2,176,1,1,1
1,5,447,1,1,1
1,3,221,1,1,1
0,3,195,1,1,1
0,3,353,1,1,1
0,2,456,1,1,1
1,2,479,1,0,1
1,3,378,1,1,1
1,3,153,1,1,1
0,5,394,1,1,1
1,3,341,1,1,1
1,4,143,1,1,1
0,4,342,1,1,1
1,3,133,1,1,1
0,4,167,1,1,1
0,3,179,1,1,1
1,4,65,1,1,1
1,4,361,1,1,1
0,5,229,1,1,1
1,4,263,1,1,1
1,5,329,1,1,1
0,2,120,1,1,1
1,4,121,1,1,1
1,4,16,1,1,1
1,5,295,1,1,1
1,5,459,1,1,1
0,5,263,1,1,1
1,4,81,1,1,1
1,4,214,1,1,1
0,3,12,1,0,0
1,5,72,1,1,1
0,5,433,1,1,1
0,3,99,1,1,1
0,5,164,1,1,1
1,4,394,1,1,1
0,4,272,1,1,1
1,2,209,1,1,1
0,4,301,1,1,1
1,3,406,1,1,1
1,3,79,1,1,1
0,1,283,1,1,1
1,2,156,1,1,1
0,2,104,1,1,1
0,5,193,1,1,1
0,2,222,1,1,1
0,5,60,1,1,0
0,5,345,1,1,1
1,4,410,1,1,1
1,4,215,1,1,1
0,5,97,1,1,1
1,5,333,1,1,1
0,4,341,1,1,1
1,3,287,1,1,1
1,5,314,1,1,1
1,3,392,1,1,1
1,7,349,1,1,1
1,4,142,1,1,1
0,5,381,1,1,1
1,4,246,1,1,1
0,2,76,1,1,0
1,3,473,1,0,1
0,3,304,1,1,1
1,5,161,1,1,1
1,3,318,1,1,1
0,2,374,1,1,1
1,3,170,1,1,1
1,3,38,1,1,0
1,4,116,1,1,1
1,3,149,1,1,1
1,2,473,1,1,1
1,2,127,1,1,1
0,4,245,1,1,1
1,1,140,1,1,1
0,4,18,1,0,0
1,5,229,1,1,1
0,1,308,1,1,1
0,3,100,1,1,1
0,2,65,1,0,1
0,5,208,1,1,1
1,3,245,1,1,1
1,4,321,1,1,1
1,5,48,1,0,1
1,3,196,1,1,1
0,7,168,1,1,1
1,5,317,1,1,1
0,5,405,1,1,1
1,5,361,1,1,1
1,4,118,1,1,1
1,4,431,1,1,1
0,2,214,1,1,1
0,4,253,1,1,1
0,2,298,1,1,1
0,2,205,1,1,1
1,5,346,1,1,1
1,3,289,1,1,1
0,3,375,1,1,1
0,3,367,1,1,1
0,4,321,1,1,1
0,4,389,1,1,1
0,4,317,1,1,1
1,4,248,1,1,1
1,7,242,1,1,1
0,4,53,1,1,1
1,7,286,1,1,1
1,4,453,1,1,1
0,5,214,1,1,1
1,2,244,1,1,1
0,4,297,1,1,1
0,1,216,1,1,1
0,1,50,1,1,1
1,4,25,1,1,0
1,3,356,1,1,1
0,2,346,1,1,1
1,2,42,1,1,1
0,4,253,1,1,1
0,4,384,1,1,1
0,2,462,1,1,1
0,3,188,1,1,1
1,7,28,1,1,0
1,2,168,1,1,1
0,2,80,1,1,1
0,5,97,1,1,1
1,4,269,1,1,1
1,4,292,1,1,1
1,3,117,1,1,1
1,5,268,1,1,1
1,2,104,1,1,1
1,7,122,1,1,1
1,4,397,1,1,1
1,2,474,1,1,1
1,7,237,1,1,1
1,5,272,1,1,1
0,7,319,1,1,1
1,4,405,1,1,1
1,3,413,1,1,1
0,4,88,1,0,1
1,4,178,1,1,1
1,4,130,1,1,1
1,4,434,1,1,1
1,3,478,1,0,
0,2,458,1,1,1
1,5,240,1,1,1
0,5,190,1,1,1
1,2,302,1,1,1
1,4,13,1,1,0
0,4,191,1,1,1
0,1,231,1,1,1
0,5,463,1,1,1
1,3,395,1,1,1
1,3,113,1,1,1
0,4,428,1,1,1
1,4,304,1,1,1
1,7,127,1,1,1
0,3,343,1,1,1
0,3,18,1,0,0
1,4,263,1,1,1
1,2,470,1,1,1
1,3,354,1,1,1
1,4,396,1,1,1
0,4,235,1,1,1
1,2,385,1,1,1
1,5,263,1,1,1
1,2,280,1,1,1
1,3,409,1,1,1
1,4,348,1,1,1
1,5,383,1,1,1
1,5,263,1,1,1
0,2,307,1,1,1
1,4,246,1,1,1
1,5,262,1,1,1
1,1,150,1,1,1
1,3,125,1,1,1
0,5,234,1,1,1
0,1,228,1,1,1
0,2,458,1,1,1
1,5,111,1,0,1
1,5,95,1,1,1
0,3,434,1,1,1
1,4,21,1,1,0
0,2,205,1,1,1
0,2,103,1,1,1
1,2,186,1,1,1
0,4,188,1,1,1
1,5,376,1,1,1
1,5,79,1,0,1
1,1,92,1,1,1
1,3,100,1,1,1
1,4,182,1,1,1
0,7,200,1,1,1
0,5,96,1,1,1
1,3,422,1,1,1
0,4,146,1,1,1
0,3,272,1,1,1
1,5,333,1,1,1
1,5,432,1,1,1
0,5,404,1,1,1
1,5,370,1,1,1
0,3,290,1,1,1
0,2,42,1,1,1
1,5,54,1,1,1
0,4,52,1,1,1
0,1,194,1,1,1
0,2,74,1,1,1
1,3,183,1,1,1
1,4,128,1,1,1
1,2,21,1,0,0
0,2,46,1,1,1
0,4,106,1,1,1
0,2,152,1,1,1
0,4,119,1,1,0
0,3,160,1,1,1
1,4,84,1,1,1
1,2,364,1,1,1
0,3,47,1,1,0
1,2,174,1,1,1
1,3,182,1,1,1
0,5,216,1,1,1
1,5,70,1,1,1
0,7,292,1,1,1
1,5,402,1,1,1
1,5,256,1,1,1
1,5,328,1,1,1
1,5,357,1,1,1
0,5,225,1,1,1
1,5,214,1,1,1
1,2,454,1,1,1
1,5,136,1,1,1
0,2,468,1,1,1
1,4,140,1,1,1
1,5,424,1,1,1
1,2,246,1,1,1
1,5,133,1,1,1
1,5,39,1,0,1
0,2,45,1,1,0
1,4,452,1,1,1
1,2,241,1,1,1
1,5,250,1,1,1
1,3,20,1,0,0
1,4,75,1,1,1
1,3,124,1,1,1
1,5,446,1,1,1
0,2,341,1,1,1
1,4,47,1,1,0
0,3,87,1,1,1
1,2,144,1,1,1
0,2,312,1,1,1
0,5,426,1,1,1
1,3,368,1,1,1
1,7,345,1,1,1
0,5,213,1,1,1
0,4,417,1,1,1
0,7,166,1,1,1
1,3,464,1,1,1
0,4,37,1,1,0
1,7,471,1,0,
0,3,144,1,1,1
1,1,225,1,1,1
0,2,227,1,1,1
1,3,445,1,1,1
1,4,233,1,1,1
0,2,57,1,1,1
1,3,344,1,1,1
1,2,395,1,1,1
1,4,90,1,1,1
1,3,170,1,1,1
0,3,365,1,1,1
1,5,168,1,1,1
1,4,464,1,1,1
1,5,465,1,1,1
0,4,119,1,1,1
1,3,86,1,1,1
0,1,291,1,1,1
1,4,140,1,0,1
1,3,346,1,1,1
0,5,182,1,1,1
0,1,332,1,1,1
1,3,127,1,1,1
0,4,292,1,1,1
0,3,300,1,1,1
1,2,355,1,1,1
0,5,475,1,0,1
0,3,55,1,1,0
1,1,347,1,1,1
0,3,213,1,1,1
0,5,352,1,1,1
1,2,443,1,1,1
0,3,341,1,1,1
1,1,61,1,1,0
0,5,14,1,1,0
1,3,124,1,1,1
1,2,197,1,1,1
0,5,415,1,1,1
0,2,331,1,1,1
1,3,306,1,1,1
1,2,474,1,1,1
1,3,195,1,1,1
1,5,238,1,1,1
1,4,261,1,1,1
0,4,217,1,1,1
0,7,106,1,1,1
0,2,315,1,1,1
1,3,442,1,1,1
1,3,402,1,1,1
1,5,171,1,1,1
0,5,18,1,1,0
1,4,324,1,1,1
1,3,217,1,1,1
1,3,295,1,1,1
1,3,373,1,1,1
0,2,129,1,1,1
0,5,383,1,1,1
1,5,399,1,1,1
1,3,225,1,1,1
0,4,348,1,1,1
1,4,343,1,1,1
1,4,363,1,1,1
1,5,138,1,1,1
1,3,399,1,1,1
0,4,363,1,1,1
1,3,85,1,1,1
0,2,146,1,1,1
0,3,45,1,1,0
1,4,321,1,1,1
1,4,165,1,1,1
1,3,466,1,1,1
1,3,165,1,1,1
1,3,438,1,1,1
0,3,294,1,1,1
1,3,422,1,1,1
0,5,125,1,1,1
1,5,185,1,1,1
1,3,437,1,1,1
0,4,199,1,1,1
0,2,239,1,1,1
0,5,451,1,1,1
1,3,125,1,1,1
1,5,88,1,1,1
1,1,417,1,1,1
0,5,173,1,1,1
1,5,260,1,1,1
0,7,328,1,1,1
0,1,106,1,1,1
0,2,286,1,1,1
1,5,442,1,1,1
1,2,452,1,1,1
1,7,206,1,1,1
0,3,389,1,1,1
1,3,149,1,1,1
0,3,20,1,0,0
0,3,91,1,1,0
1,7,480,1,0,
0,2,27,1,1,1
1,4,327,1,1,1
1,2,183,1,1,1
0,4,168,1,1,1
1,2,340,1,1,1
0,5,347,1,1,1
1,2,216,1,1,1
0,4,387,1,1,1
1,3,87,1,1,1
1,4,130,1,1,1
1,1,150,1,1,1
0,2,29,1,0,0
1,2,423,1,1,1
0,4,309,1,1,1
0,4,22,1,0,0
0,4,212,1,1,1
0,3,272,1,1,1
0,4,117,1,1,0
0,4,13,1,0,0
0,2,320,1,1,1
0,2,423,1,1,1
1,4,187,1,1,1
1,5,85,1,1,0
1,3,23,1,1,0
